"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,7,0.100917924204543,0.0698854428640207,0.0251215979394485,0.0693649864910885,0.112949992948787,-0.0310324813405224,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,8,-0.199981067411446,-0.194947185711412,-0.248284172898735,-0.194348410472152,-0.145538931893921,0.00503388170003469,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",14,9,-0.265026279358302,-0.255737543247623,-0.311338716919437,-0.256147642191224,-0.200678482458573,0.00928873611067954,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,1,0.271639589668305,0.274086320723263,0.227455601372567,0.274229383786349,0.317897785234056,0.00244673105495846,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,2,0.0179993958535139,0.0196837968017671,-0.0330688668567685,0.0194619503322039,0.0745884495528669,0.00168440094825321,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,3,-0.221957856225205,-0.215192001605215,-0.264130729802175,-0.21506395705598,-0.166081061187514,0.00676585461999055,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,4,0.206585550286964,0.230687617535365,0.18052316775202,0.230322340849018,0.283794330523874,0.0241020672484004,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,5,-0.0170609406424451,-0.0605452683165956,-0.112173186863153,-0.0607788022281887,-0.00749011449056451,-0.0434843276741505,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,6,-1.24992857602826,-1.23659710325458,-1.29157529313019,-1.23673696840739,-1.18189159479301,0.0133314727736871,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,7,0.309992015577342,0.290132191335641,0.248577740380493,0.289486822350204,0.3348095294118,-0.0198598242417008,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,8,0.28367567776396,0.320487234927346,0.267277882833075,0.320283661640761,0.37137334751457,0.0368115571633859,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",15,9,0.399055143745827,0.377257211853003,0.330258931091139,0.377134577530987,0.423295616143202,-0.0217979318928243,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,1,0.385592572547379,0.31643371497693,0.262682659215242,0.316415469878543,0.368331693105567,-0.0691588575704489,0
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,2,0.128552956790474,0.0938493031609283,0.0465300819897044,0.094218830633021,0.142071765694812,-0.0347036536295452,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,3,-0.680701777643119,-0.676378871639462,-0.727023788902473,-0.67632750954088,-0.626147808466235,0.00432290600365637,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,4,0.0128980265040858,0.019235392781177,-0.034040402746466,0.0197448540737206,0.0724119627859625,0.00633736627709125,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,5,0.183505468855459,0.23344891557702,0.185361103877222,0.233652711665856,0.281833348729746,0.0499434467215608,0
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,6,-0.0658207531608101,-0.0818910298504633,-0.130221360046895,-0.0819320400474882,-0.0354382137776141,-0.0160702766896532,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,7,-0.0729946062600198,-0.103175386123159,-0.155588668188654,-0.103254775240457,-0.0519637908363142,-0.0301807798631387,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,8,0.470240230838612,0.531615319311782,0.484812950535863,0.53181927201121,0.577008764657243,0.0613750884731705,0
"S3_DYNAMIC_LEARNED_GAMMA_T100",16,9,-0.361272118472061,-0.333137358194756,-0.387805719156942,-0.33285305926969,-0.278976307192691,0.028134760277305,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,1,-0.55276459085084,-0.552485437230768,-0.605461247425013,-0.552271798540736,-0.500726313130425,0.000279153620072359,1
