"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
3076,-7.64415066615313,0.596250221682178,-0.422493623074372,6.92907512206401e-11,1.0225382798841,84112.1979712625,2.30714367363858e-16,0.0222880293205457,0.0222222222222222,0,0,-7.64415066615313,-7.62186263683258,-7.64415066615313,1.0225382798841,84112.1979712623,1.39861116515366e-16
3077,-8.06200074878528,0.566965209131905,-0.3867150838363,2.63228258768544e-10,1.05106532421499,869459.883760026,1.77663632262694e-16,0.0498041645664918,0,0,0,-8.06200074878528,-8.01219658421879,-8.06200074878528,1.05106532421499,869459.883760024,2.18541427238823e-16
3078,-7.7724856449851,0.56188527790505,-0.435678161336515,1.77196148637491e-10,1.0455669724093,258011.447836215,-1.87997765503193e-16,0.0445592058104352,0,0,0,-7.7724856449851,-7.72792643917467,-7.7724856449851,1.0455669724093,258011.447836216,8.63815192215295e-17
3079,-7.75121393447719,0.539365146546745,-0.429637481936021,4.17627371158092e-09,1.04678178367455,79986.8471697945,2.78405770659518e-16,0.0457200865272562,0,0,0,-7.75121393447719,-7.70549384794993,-7.75121393447719,1.04678178367455,79986.8471697943,9.62983550925303e-17
3080,-7.72441244834491,0.561201260950271,-0.398488683756275,1.41747935557762e-11,1.05066104227154,146589.0750327,-7.3660213731033e-17,0.0494195118717886,0.00555555555555556,0,0,-7.72441244834491,-7.67499293647312,-7.72441244834491,1.05066104227154,146589.0750327,9.54175010608398e-17
3081,-7.50249135720021,0.58732697803103,-0.405351236059965,6.1904816239458e-11,1.04421437871251,17696.6203683181,1.07348784568319e-16,0.0432646017885293,0.0222222222222222,0,0,-7.50249135720021,-7.45922675541168,-7.50249135720021,1.04421437871251,17696.620368318,1.25459297657517e-16
3082,-8.04913394191911,0.584674755233542,-0.382925999351978,8.96171287730336e-11,1.06041037794808,2646928.7762041,4.61883617772527e-16,0.0586559184661367,0.0166666666666667,0,0,-8.04913394191911,-7.99047802345298,-8.04913394191911,1.06041037794808,2646928.77620409,1.76556300443862e-16
3083,-7.62057994742251,0.573701159692718,-0.40693824048385,8.80872871564791e-10,1.03412043453116,90806.2081336762,-2.9294853579979e-16,0.0335511968748946,0,0,0,-7.62057994742251,-7.58702875054762,-7.62057994742251,1.03412043453116,90806.2081336764,6.17908502142939e-17
3084,-7.72908354022628,0.548548662372548,-0.4367303885864,1.20998753494822e-11,1.04513915579098,87564.2110308802,3.29181126801359e-16,0.0441500337325225,0.0211111111111111,0,0,-7.72908354022628,-7.68493350649375,-7.72908354022627,1.04513915579098,87564.2110308799,1.48985761999004e-16
3085,-8.08580362914331,0.548883174394264,-0.390779385520872,2.91586700609768e-10,1.02397537276845,2817071.06360393,8.97430278238668e-17,0.0236920103943063,0,0,0,-8.08580362914331,-8.062111618749,-8.08580362914331,1.02397537276845,2817071.06360392,1.40073138273541e-16
3086,-7.73532581067601,0.480548217538029,-0.408061354579342,3.16950806695464e-10,1.02003763316916,621456.036434331,1.2966479741768e-16,0.0198395218747914,0,0,0,-7.73532581067601,-7.71548628880122,-7.73532581067601,1.02003763316916,621456.03643433,1.76633399265016e-16
3087,-7.94875477979317,0.505868973847497,-0.425060302397931,5.2836159948209e-10,1.04569357615837,920472.664973833,-2.45050893157541e-16,0.0446802583719273,0,0,0,-7.94875477979317,-7.90407452142124,-7.94875477979317,1.04569357615837,920472.664973834,5.86567831343624e-17
3088,-7.82078814556883,0.529292877886642,-0.432706795783905,3.71292699401704e-10,1.03153739731621,1492890.26857982,1.21384384025684e-16,0.0310501973846648,0,0,0,-7.82078814556883,-7.78973794818417,-7.82078814556883,1.03153739731621,1492890.26857981,1.8666395589722e-16
3089,-8.24036249378054,0.535913202940213,-0.439317281612839,1.03074433353643e-09,1.03453610113191,259392.286009088,-1.29649377653449e-16,0.0339530451176854,0,0,0,-8.24036249378054,-8.20640944866285,-8.24036249378054,1.03453610113191,259392.286009088,1.54012605138279e-16
3090,-7.8696819452502,0.510837344883298,-0.445978352187871,5.36591376617328e-10,1.06448115578684,300739.916828475,-2.58681964737661e-16,0.0624871198560639,0,0,0,-7.8696819452502,-7.80719482539414,-7.8696819452502,1.06448115578684,300739.916828476,1.49201638698236e-16
3091,-7.70916548629449,0.506154424764967,-0.428724570211261,3.35985785597463e-10,1.02296519648601,28525.9318261507,3.35102316266026e-16,0.0227054653385538,0,0,0,-7.70916548629449,-7.68646002095594,-7.70916548629449,1.02296519648601,28525.9318261506,6.3028286293824e-17
3092,-7.78396806493658,0.494303627193869,-0.403409862818379,1.03577051516875e-10,1.05391617564338,50263.2097156262,6.03837967282238e-17,0.0525128562181156,0,0,0,-7.78396806493658,-7.73145520871847,-7.78396806493658,1.05391617564338,50263.2097156261,9.27344620846624e-17
3093,-7.53393104835602,0.479282187376367,-0.413838610491705,4.74819547499732e-12,1.04085262712811,10186.7056222744,3.23394860273712e-16,0.0400401675070094,0.0111111111111111,0,0,-7.53393104835602,-7.49389088084901,-7.53393104835602,1.04085262712811,10186.7056222744,7.9053276270792e-17
3094,-7.66728413311721,0.490324341642596,-0.421710389194666,3.01287023907734e-10,1.04941342092888,76513.3112361729,6.78469626159818e-17,0.0482312734289274,0,0,0,-7.66728413311721,-7.61905285968828,-7.66728413311721,1.04941342092888,76513.3112361729,1.3239409568655e-16
3095,-7.72834965540637,0.514659386270824,-0.446818619030493,2.65140692073247e-12,1.04049344486322,38584.5908496514,6.98823714944612e-16,0.0396949411775924,0.0177777777777778,0,0,-7.72834965540637,-7.68865471422877,-7.72834965540637,1.04049344486322,38584.5908496512,3.81207411316432e-16
3096,-8.09924435890323,0.461949312044407,-0.391103856580039,1.06601413624369e-11,1.03459751880021,277017.385316899,2.93098878501041e-16,0.0340124338713709,0.0211111111111111,0,0,-8.09924435890323,-8.06523192503186,-8.09924435890323,1.03459751880021,277017.385316899,5.33215447104693e-17
3097,-7.51407388890604,0.495241001061947,-0.408762056284455,3.87602573360402e-11,1.03684959708176,24381.0208606321,1.09418646982502e-16,0.0361858113354899,0.0222222222222222,0,0,-7.51407388890604,-7.47788807757055,-7.51407388890604,1.03684959708176,24381.0208606321,1.22375585745152e-16
3098,-7.80878898565026,0.553250178799536,-0.406939386974109,4.48933154471756e-10,1.04666141065367,205411.429194137,2.02592572347745e-16,0.0456052649446294,0,0,0,-7.80878898565026,-7.76318372070563,-7.80878898565026,1.04666141065367,205411.429194137,8.91802064294388e-17
3099,-8.04472822612842,0.530259987903119,-0.380274099141578,1.84189525241686e-10,1.0326286636185,2228981.14066008,1.5804487348466e-16,0.0321076435209468,0,0,0,-8.04472822612842,-8.01262058260748,-8.04472822612842,1.0326286636185,2228981.14066008,7.76809172542414e-17
3100,-7.76624438371536,0.485376293876434,-0.357899337317814,2.98316629190486e-11,1.06515130290794,347023.240344838,-1.58206781009085e-17,0.0631162894087135,0.0166666666666667,0,0,-7.76624438371536,-7.70312809430664,-7.76624438371536,1.06515130290794,347023.240344838,9.03945128626226e-17
3101,-7.98561271469875,0.529173468739403,-0.385728044862513,3.13459872405489e-10,1.02035252163831,614115.249523767,1.03620815631681e-17,0.0201481360008241,0,0,0,-7.98561271469875,-7.96546457869793,-7.98561271469875,1.02035252163831,614115.249523767,6.60351403188505e-17
3102,-7.37680436387308,0.489980403082369,-0.366592817905923,6.00377172596786e-10,1.02833046293821,25074.1039953412,-1.66128684882712e-16,0.0279363394204141,0,0,0,-7.37680436387308,-7.34886802445267,-7.37680436387308,1.02833046293821,25074.1039953412,1.37324565299382e-16
3103,-7.47367878596639,0.493251202019779,-0.380348543389918,6.85522966860938e-11,1.05485456988194,9099.22481139365,2.45035473393311e-16,0.0534004483809924,0.0188888888888889,0,0,-7.47367878596639,-7.4202783375854,-7.47367878596639,1.05485456988194,9099.22481139363,2.43478077205989e-17
3104,-7.80862072792494,0.572900266045618,-0.419145783190915,3.07557542414448e-10,1.05103154991575,133134.223575155,4.7744215988151e-16,0.0497721098490032,0,0,0,-7.80862072792494,-7.75884861807593,-7.80862072792494,1.05103154991575,133134.223575155,2.71958381740471e-16
3105,-7.76324605279205,0.522418824080433,-0.389157807636657,2.59687452445929e-10,1.05010328677959,124378.036425251,1.43496325932801e-16,0.0488884244179669,0,0,0,-7.76324605279205,-7.71435762837408,-7.76324605279205,1.05010328677959,124378.036425251,1.4788903126808e-16
3106,-7.72925116485126,0.485978091602661,-0.434841468706507,1.09004217822206e-10,1.06935293852212,21275.3184764872,-7.34597567960312e-17,0.0670537161960952,0,0,0,-7.72925116485126,-7.66219744865516,-7.72925116485126,1.06935293852212,21275.3184764872,1.36830169108728e-16
3107,-8.12745274394667,0.524550638269337,-0.443697893688642,1.72994245559942e-10,1.0343768355262,4278202.09220872,4.84797387419652e-17,0.03379901675159,0,0,0,-8.12745274394667,-8.09365372719508,-8.12745274394667,1.0343768355262,4278202.09220872,8.41764929365101e-17
3108,-7.6781931129213,0.445656993126554,-0.386347565477144,2.12717586755855e-11,1.05536828894998,286471.601502009,2.48790185983536e-16,0.0538897926187357,0.0222222222222222,0,0,-7.6781931129213,-7.62430332030257,-7.6781931129213,1.05536828894998,286471.601502008,1.12294433011565e-16
3109,-8.38955800351251,0.471532780325286,-0.394244764374278,5.05182506585045e-10,1.04942737886862,1892544.4116465,2.81426116978246e-16,0.0482446407899269,0,0,0,-8.38955800351251,-8.34131336272259,-8.38955800351251,1.04942737886862,1892544.4116465,2.91695679956029e-16
3110,-7.77134677639779,0.548967972772874,-0.39852786984077,1.24549104065589e-11,1.05951147205143,64381.500173712,4.90286823485854e-16,0.0578078578485793,0.0111111111111111,0,0,-7.77134677639779,-7.71353891854921,-7.77134677639779,1.05951147205143,64381.5001737117,3.86349902687439e-16
3111,-7.53354186117478,0.55494595597614,-0.38661875928614,1.22453252147258e-10,1.04534336509194,35990.3105326846,-2.60408978331523e-16,0.0443447039486139,0,0,0,-7.53354186117478,-7.48919715722617,-7.53354186117478,1.04534336509194,35990.3105326847,1.95131092996699e-16
3112,-7.70259397831421,0.483936249608842,-0.40221458571568,2.19332128349621e-09,1.04851803089296,90987.1536911588,1.04607680542459e-16,0.0473767496044677,0,0,0,-7.70259397831421,-7.65521722870974,-7.70259397831421,1.04851803089296,90987.1536911587,1.52879252467307e-16
3113,-7.93014521864696,0.467404051503489,-0.362275536018277,1.0362952071994e-10,1.01129099082315,292626.895967909,4.62592926927149e-17,0.0112277175634078,0,0,0,-7.93014521864696,-7.91891750108355,-7.93014521864696,1.01129099082315,292626.895967909,7.47241774629654e-17
3114,-8.23812958598814,0.508335387213589,-0.40677063470658,1.90127222310498e-10,1.056420676817,2652135.03922563,7.69585013000235e-16,0.0548862877239677,0,0,0,-8.23812958598814,-8.18324329826417,-8.23812958598814,1.056420676817,2652135.03922561,7.28013328633716e-16
3115,-7.76236649448623,0.527248684522475,-0.442562279095465,5.93310013179066e-11,1.05453275872026,486701.496782439,1.1348946473946e-17,0.0530977781168939,0.0233333333333333,0,0,-7.76236649448623,-7.70926871636934,-7.76236649448623,1.05453275872026,486701.496782439,6.08772291836128e-17
3116,-7.62327630075553,0.566555394615909,-0.417944167180476,4.30933039096032e-10,1.04957553770083,215455.988008838,-1.90765613182641e-16,0.048385369008056,0,0,0,-7.62327630075553,-7.57489093174747,-7.62327630075553,1.04957553770083,215455.988008838,5.66136643737675e-17
3117,-7.68695534507625,0.572400146796051,-0.428864025301841,1.89350050269854e-11,1.04930620416287,167466.582229664,7.38730064774194e-16,0.0481290070778752,0.0244444444444444,0,0,-7.68695534507625,-7.63882633799837,-7.68695534507625,1.04930620416287,167466.582229663,5.75573539446989e-16
3118,-7.95512120234184,0.553120089522936,-0.390231351566492,1.13896095491378e-10,1.04671866005509,185954.927819189,2.15815020175746e-16,0.0456597782468028,0,0,0,-7.95512120234184,-7.90946142409504,-7.95512120234184,1.04671866005509,185954.927819189,2.26419963025551e-16
3119,-8.33273241650512,0.518262385792914,-0.394651258218851,6.31058112712688e-11,1.03343767267428,3252980.02928842,-4.26433579805676e-17,0.0328905229097291,0.0277777777777778,0,0,-8.33273241650512,-8.29984189359539,-8.33273241650512,1.03343767267429,3252980.02928842,6.39553996182071e-17
3120,-7.79224778355033,0.519871409437178,-0.392878316012028,6.3300593882875e-10,1.05191868143117,189660.212941081,-1.09634523681734e-16,0.050615797195361,0,0,0,-7.79224778355033,-7.74163198635497,-7.79224778355033,1.05191868143117,189660.212941082,1.47902523561783e-16
3121,-7.58442041243723,0.490132213893438,-0.393240303085406,7.15341206652431e-11,1.0504679727564,137229.53275017,4.1695042480367e-17,0.0492355507844382,0.0188888888888889,0,0,-7.58442041243723,-7.53518486165279,-7.58442041243723,1.0504679727564,137229.53275017,8.22644421718779e-17
3122,-8.02961371171617,0.506927197615812,-0.417463403511188,7.61547138850368e-11,1.03504419706275,134618.795738876,-1.23049718562622e-16,0.0344441001950424,0.0244444444444444,0,0,-8.02961371171617,-7.99516961152113,-8.02961371171617,1.03504419706275,134618.795738876,8.04294902284002e-17
3123,-7.58047050046833,0.522887236571074,-0.378079346402932,4.9839347517794e-10,1.07280374053395,11255.9526238216,-1.0155456722474e-16,0.0702754846826015,0,0,0,-7.58047050046833,-7.51019501578573,-7.58047050046833,1.07280374053395,11255.9526238216,1.38238186330063e-16
3124,-7.86696062890188,0.467347891997363,-0.394885944292987,4.81463442434991e-10,1.03662504578826,272646.150210682,-1.17560282496419e-16,0.0359702828307426,0,0,0,-7.86696062890188,-7.83099034607113,-7.86696062890188,1.03662504578826,272646.150210682,5.05305673846755e-17
3125,-7.99944580690055,0.444152367317958,-0.428518319891225,4.19146086111808e-11,1.03324062882002,152220.944529917,1.14322132007929e-16,0.0327001028987046,0.0244444444444444,0,0,-7.99944580690055,-7.96674570400184,-7.99944580690055,1.03324062882002,152220.944529917,1.50227293953408e-16
3126,-7.81309515650894,0.495715033218273,-0.41260134442709,2.8722614276811e-10,1.0258970035827,285581.119961561,-1.6221591970912e-16,0.0255672275543386,0,0,0,-7.81309515650894,-7.7875279289546,-7.81309515650894,1.0258970035827,285581.119961562,3.24555197532087e-16
3127,-7.7998667071225,0.484033428672771,-0.397121561942067,4.07730603695395e-11,1.04713368224619,324437.500411438,3.03214243836515e-16,0.0460565982845969,0.0211111111111111,0,0,-7.7998667071225,-7.7538101088379,-7.7998667071225,1.04713368224619,324437.500411438,1.13073131105226e-16
3128,-7.57643509144357,0.562391140428509,-0.358528893426584,1.14273551117608e-11,1.05707362435965,30099.4919736412,2.43801892254838e-16,0.0555043430668708,0.0188888888888889,0,0,-7.57643509144357,-7.5209307483767,-7.57643509144357,1.05707362435965,30099.4919736411,9.94960286999142e-17
3129,-7.92856674813498,0.554775858472792,-0.408055418224939,2.31510296687527e-09,1.05073319963329,558820.942411247,1.85037170770859e-17,0.0494880084293779,0,0,0,-7.92856674813498,-7.8790787397056,-7.92856674813498,1.05073319963329,558820.942411247,7.56802028452815e-17
3130,-8.21457417912365,0.507872035863172,-0.397519076271663,2.37327019126676e-10,1.0446569236769,1085940.49669008,4.84612350248881e-16,0.0436883334347482,0,0,0,-8.21457417912365,-8.17088584568891,-8.21457417912365,1.0446569236769,1085940.49669008,9.05448555638739e-17
3131,-7.69967480823106,0.482563755722598,-0.411891040989767,4.0910884616873e-12,1.06015787671404,72570.1644859472,2.17572873298069e-16,0.0584175758642971,0.0188888888888889,0,0,-7.69967480823106,-7.64125723236676,-7.69967480823106,1.06015787671404,72570.1644859471,7.36139544383402e-17
3132,-7.98926019694366,0.462213130840574,-0.394288335129141,9.57796767491793e-11,1.03029069482964,439009.655156836,3.22612307238993e-16,0.0298409776669289,0.0266666666666667,0,0,-7.98926019694366,-7.95941921927673,-7.98926019694366,1.03029069482964,439009.655156834,5.41696317431691e-16
3133,-8.04311615941096,0.467391034555363,-0.399785430604497,4.38972878472859e-11,1.0649662201627,982549.550290161,5.46044690944806e-16,0.0629430781857393,0.0244444444444444,0,0,-8.04311615941096,-7.98017308122522,-8.04311615941096,1.0649662201627,982549.550290158,5.7891191840298e-16
3134,-7.78991314539215,0.527899199640677,-0.37042056745317,2.96402184356225e-11,1.02848654390676,197323.011718241,1.75291879776927e-16,0.0280879144697886,0.0244444444444444,0,0,-7.78991314539215,-7.76182523092236,-7.78991314539215,1.02848654390676,197323.011718241,2.01952652132162e-16
3135,-7.89806610796437,0.502806261850527,-0.384671297778204,2.87201759620615e-09,1.02883607031799,1385631.14858565,1.39949780159693e-16,0.0284255139640199,0,0,0,-7.89806610796437,-7.86964059400035,-7.89806610796437,1.02883607031799,1385631.14858565,2.705946963413e-16
3136,-8.11360423202231,0.526668484176117,-0.401641984508924,6.36415279062997e-10,1.03634207917937,96093.8607971226,1.03404938932449e-16,0.0356972501334181,0,0,0,-8.11360423202231,-8.07790698188889,-8.11360423202231,1.03634207917937,96093.8607971224,1.48072140968323e-16
3137,-7.77282351497154,0.516963996552826,-0.404184687589967,7.66516632010227e-12,1.03159889301415,65204.4242589207,1.55138247927135e-16,0.031109868612141,0.0122222222222222,0,0,-7.77282351497154,-7.7417136463594,-7.77282351497154,1.03159889301415,65204.4242589206,6.615464349164e-17
3138,-7.6773508473138,0.539067581626115,-0.416227279274222,1.16679428894656e-09,1.04979897357679,231999.159076141,-3.45680274528427e-16,0.0485972660809605,0,0,0,-7.6773508473138,-7.62875358123284,-7.67735084731381,1.04979897357679,231999.159076142,9.75531384068202e-17
3139,-7.40336632547393,0.51856930159284,-0.420082242906868,8.94658722343126e-11,1.04341304261524,49745.6915010417,2.66052612040034e-16,0.042497092049355,0.0222222222222222,0,0,-7.40336632547393,-7.36086923342457,-7.40336632547393,1.04341304261524,49745.6915010416,3.09366729764646e-16
3140,-8.27738728404555,0.541426898497465,-0.422814999315784,3.40132912810561e-10,1.05201601776128,2873008.36335962,4.12540372233631e-16,0.0507082503819166,0,0,0,-8.27738728404555,-8.22667903366363,-8.27738728404555,1.05201601776128,2873008.36335961,8.72450260184602e-17
3141,-7.75317509006634,0.481146750278419,-0.365529824401516,2.16560017368684e-11,1.05795828256857,1059677.92101329,-6.76927649736727e-17,0.0563408996998756,0.0244444444444444,0,0,-7.75317509006634,-7.69683419036647,-7.75317509006634,1.05795828256857,1059677.92101329,8.46930550382455e-17
3142,-7.32930261785312,0.524556268574374,-0.395369413787611,6.96838463418906e-13,1.00575716242272,2062.39323629212,2.01998911424855e-17,0.00574057629662873,0.00666666666666667,0,0,-7.32930261785312,-7.32356204155649,-7.32930261785312,1.00575716242272,2062.39323629212,5.49252001904834e-17
3143,-7.65251090729118,0.528096901366405,-0.345664263044915,5.41275909252681e-11,1.03144866984688,365651.310447757,-1.78190795452338e-16,0.03096427284596,0.0144444444444444,0,0,-7.65251090729118,-7.62154663444522,-7.65251090729118,1.03144866984688,365651.310447757,8.67824330915331e-17
3144,-7.59452136245597,0.502138421954263,-0.402264193208362,7.60532889041006e-10,1.02387336716083,353671.930790642,-2.84340452417887e-16,0.0235928389509138,0,0,0,-7.59452136245597,-7.57092852350506,-7.59452136245597,1.02387336716083,353671.930790643,1.08185065844029e-16
3145,-7.99041080896052,0.53294192965758,-0.388150102182039,1.77981105797837e-10,1.04326689046099,806696.723834397,1.45747611510514e-16,0.0423569751739979,0,0,0,-7.99041080896052,-7.94805383378652,-7.99041080896052,1.04326689046099,806696.723834397,4.52724277819369e-17
3146,-7.87221859495501,0.499727624397774,-0.356559804311768,1.42333959345166e-10,1.03588865404527,3180394.77474744,3.54885873774277e-16,0.0352596451358042,0,0,0,-7.87221859495501,-7.8369589498192,-7.87221859495501,1.03588865404527,3180394.77474743,7.86369426365575e-17
3147,-7.65469943642051,0.528324239002261,-0.404278645606811,5.04017741733187e-11,1.02505315173073,397173.015102902,-4.18800796511379e-17,0.0247444497164981,0.0222222222222222,0,0,-7.65469943642051,-7.62995498670401,-7.65469943642051,1.02505315173073,397173.015102902,1.09102541815768e-16
3148,-7.63346702659303,0.515331819751067,-0.408637235664978,7.85284465723572e-11,1.03025197282972,62201.0156578526,2.9238956934642e-16,0.0298032018496079,0.0244444444444444,0,0,-7.63346702659303,-7.60366382474342,-7.63346702659303,1.03025197282972,62201.0156578524,8.16245219562954e-17
3149,-7.87900808420605,0.519992298056811,-0.441128171129401,9.38745759622708e-11,1.02859681318554,242053.19403339,3.87791650643029e-16,0.0281955385223263,0.0233333333333333,0,0,-7.87900808420605,-7.85081254568372,-7.87900808420605,1.02859681318554,242053.194033389,5.41137350978321e-16
3150,-7.90631851587932,0.548204955299463,-0.397870622633777,9.07321944200015e-11,1.04629170361197,146166.687049252,-1.36927506370436e-16,0.0452521543101534,0.0222222222222222,0,0,-7.90631851587932,-7.86106636156917,-7.90631851587932,1.04629170361197,146166.687049252,5.07454803486438e-17
3151,-7.89760084338423,0.568974343196599,-0.421122380726693,7.92771507896506e-11,1.02744200337694,1457947.25338082,4.22501539926796e-17,0.0270722064885869,0.0244444444444444,0,0,-7.89760084338423,-7.87052863689565,-7.89760084338423,1.02744200337694,1457947.25338082,8.82318909292381e-17
3152,-7.93327930839648,0.509726948882748,-0.412617567874562,7.80249674877956e-11,1.05112497313116,1234703.15449226,-1.8368023151854e-16,0.0498609765892876,0.0266666666666667,0,0,-7.93327930839648,-7.8834183318072,-7.93327930839648,1.05112497313116,1234703.15449226,7.69600432764466e-17
3153,-8.23491857642736,0.538894172880046,-0.44961268199148,2.62364957707345e-10,1.05393016756089,459328.166903969,-1.51237047576716e-16,0.052526171783788,0,0,0,-8.23491857642736,-8.18239240464357,-8.23491857642736,1.05393016756089,459328.16690397,7.83169825287663e-17
3154,-7.60601560733026,0.495547445691787,-0.366946696930347,1.5685508615783e-09,1.05287521010701,93540.6570230266,-1.69401529840722e-16,0.0515247001750017,0,0,0,-7.60601560733026,-7.55449090715526,-7.60601560733026,1.05287521010701,93540.6570230266,7.99437676551267e-17
3155,-7.85710676158419,0.523141137798109,-0.396292558662557,6.8155362425262e-11,1.04396194322022,447466.681327153,3.5512777132565e-16,0.0430224188543026,0.0266666666666667,0,0,-7.85710676158419,-7.81408434272989,-7.85710676158419,1.04396194322022,447466.681327151,6.38272228280378e-17
3156,-7.88542900095428,0.530147269340618,-0.403706530782891,4.51272795191728e-10,1.03594751646461,92946.4317719682,-2.78090990628773e-16,0.0353164785003925,0,0,0,-7.88542900095428,-7.85011252245389,-7.88542900095428,1.03594751646461,92946.4317719685,1.92844028747295e-16
3157,-7.67298913529662,0.5055317237702,-0.390406022856636,6.77159366861563e-10,1.06261724165483,265916.627961203,-3.99680288865056e-17,0.0607344677541976,0,0,0,-7.67298913529662,-7.61225466754243,-7.67298913529662,1.06261724165483,265916.627961203,7.50479925118144e-17
3158,-7.82009289350871,0.466775792151198,-0.389632961790236,1.15542275367261e-10,1.07810500042182,58839.149147563,1.56356409301376e-16,0.0752045972666179,0,0,0,-7.82009289350871,-7.74488829624209,-7.82009289350871,1.07810500042182,58839.1491475628,5.99983026224512e-17
3159,-7.71155508548201,0.485938135485144,-0.36546302100717,1.60266457347146e-08,1.03801653250487,208305.366485203,-1.81028032070824e-17,0.0373117112251114,0,0,0,-7.71155508548201,-7.6742433742569,-7.71155508548201,1.03801653250487,208305.366485203,7.07535881735074e-17
3160,-7.45558048804168,0.532100448413866,-0.374039073813401,9.733247612097e-11,1.05762368783036,16591.0950933471,-1.11469475625212e-16,0.0560240472135712,0.02,0,0,-7.45558048804168,-7.3995564408281,-7.45558048804168,1.05762368783036,16591.0950933471,1.11962908080601e-16
3161,-8.20296894057277,0.526594746468525,-0.420240605070335,2.8743863572981e-10,1.00942887616412,3500838.51903045,-1.25177646026486e-16,0.009384625200314,0,0,0,-8.20296894057277,-8.19358431537245,-8.20296894057277,1.00942887616412,3500838.51903046,1.71282741076892e-16
3162,-8.25906033834838,0.52271519937546,-0.405633689997794,3.87400752730322e-10,1.0641104485306,909442.22640809,1.83325576941229e-16,0.0621391589035642,0,0,0,-8.25906033834838,-8.19692117944482,-8.25906033834838,1.0641104485306,909442.226408088,7.3336398682184e-17
3163,-7.86180640449113,0.525267640771451,-0.400054120242878,1.31575225804697e-12,1.01916011620555,25307.9845823854,-8.50554194976717e-17,0.0189788329629725,0.00888888888888889,0,0,-7.86180640449113,-7.84282757152815,-7.86180640449113,1.01916011620555,25307.9845823854,5.88109807766715e-17
3164,-7.73482397531766,0.548689377467621,-0.423279176536736,2.68624425742749e-09,1.06511817291665,314812.689416819,-1.10713907177898e-16,0.0630856969080631,0,0,0,-7.73482397531766,-7.6717382784096,-7.73482397531766,1.06511817291665,314812.68941682,1.27243894433428e-16
3165,-7.78475377905463,0.562847619764185,-0.426046813556633,1.17596911314852e-10,1.04786997969425,289567.956088373,1.29279303311907e-16,0.0467591842338977,0,0,0,-7.78475377905463,-7.73799459482073,-7.78475377905463,1.04786997969425,289567.956088372,3.69294017144799e-17
3166,-7.70247705667479,0.49727863973913,-0.409896037861063,3.69421462509248e-10,1.03493749846397,132891.155247274,3.98446707726584e-16,0.0343409320265223,0,0,0,-7.70247705667479,-7.66813612464827,-7.70247705667479,1.03493749846397,132891.155247273,3.09875581984266e-16
3167,-7.52817998289506,0.473046164461086,-0.404101064511386,1.59323658666485e-10,1.03760791112304,4527.35129597097,1.02757308834751e-16,0.0369179408368579,0,0,0,-7.52817998289506,-7.4912620420582,-7.52817998289506,1.03760791112304,4527.35129597097,8.119276855783e-17
3168,-7.83478384234663,0.465071365043309,-0.419146475198821,2.44349744501624e-11,1.01408384945088,200407.104019244,1.3393607210964e-16,0.0139855929531534,0.02,0,0,-7.83478384234663,-7.82079824939347,-7.83478384234663,1.01408384945088,200407.104019244,1.0011281926915e-16
3169,-7.8613451053996,0.472003659559314,-0.411748719895625,8.95235370885166e-10,1.03163058041109,520300.19631095,1.12934353227148e-16,0.0311403149703382,0,0,0,-7.8613451053996,-7.83020479042927,-7.8613451053996,1.03163058041109,520300.19631095,7.88566742768479e-17
3170,-8.20297135756356,0.502808612647264,-0.394239787178376,1.4725104804929e-09,1.05504895742357,104378.21524791,-2.48645143826239e-16,0.0535863551294026,0,0,0,-8.20297135756356,-8.14938500243415,-8.20297135756356,1.05504895742357,104378.21524791,1.03480592150706e-16
3171,-7.79761844867115,0.534552531432843,-0.393167789691024,8.903948573802e-11,1.02330364122317,84914.7774700262,-3.51940698806175e-16,0.0230358315690597,0.02,0,0,-7.79761844867115,-7.77458261710209,-7.79761844867115,1.02330364122317,84914.7774700265,3.07932691691172e-16
3172,-7.71600026896645,0.48243146079089,-0.371801604480152,6.04758342508692e-10,1.07805710544937,21232.8674588389,-1.14414650593315e-16,0.0751604144993046,0,0,0,-7.71600026896645,-7.64083985446715,-7.71600026896645,1.07805710544937,21232.8674588389,1.66286737466079e-16
3173,-7.41625655641449,0.509303644105116,-0.440341053544022,7.79705585692607e-12,1.05036755390919,27973.9154589446,2.46839585808326e-16,0.0491401115561679,0.0188888888888889,0,0,-7.41625655641449,-7.36711644485833,-7.41625655641449,1.05036755390919,27973.9154589445,9.27575917310087e-17
3174,-8.00843418989448,0.499887606393954,-0.39446696454537,1.24032267445289e-10,1.04271496946869,3153126.46983948,5.3299957040546e-16,0.041827707082705,0,0,0,-8.00843418989448,-7.96660648281178,-8.00843418989448,1.04271496946869,3153126.46983946,2.91942396183723e-16
3175,-8.05597612567978,0.458847961451089,-0.405959062143136,2.61329917923786e-10,1.0486787074495,2585528.52380461,-8.110795985456e-17,0.047530997788262,0,0,0,-8.05597612567978,-8.00844512789151,-8.05597612567978,1.0486787074495,2585528.52380461,1.29556859068063e-16
