"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
732,-7.88385451595178,0.529219283430975,-0.406456219867609,6.72810561026379e-11,1.05281070077852,312777.406167977,4.26202283342213e-17,0.0514634313242836,0.0255555555555556,0,0,-7.88385451595178,-7.8323910846275,-7.88385451595178,1.05281070077852,312777.406167977,8.52867159611353e-17
733,-7.66809784338243,0.507424776293251,-0.420660287813683,2.41678859928371e-10,1.02600345813021,472645.174325665,2.49491785256042e-16,0.0256710463230091,0,0,0,-7.66809784338243,-7.64242679705942,-7.66809784338243,1.02600345813021,472645.174325664,1.72570291390173e-16
734,-7.88450951570698,0.486840479100377,-0.386849811221453,2.30738035474411e-10,1.07100401728212,1112714.22736355,2.73299901228559e-16,0.0685963214732204,0,0,0,-7.88450951570698,-7.81591319423376,-7.88450951570698,1.07100401728212,1112714.22736355,3.47948907340899e-16
735,-7.58787626883298,0.557138334567692,-0.41353999158905,1.94520812832441e-11,1.03961499311941,64212.3144130404,3.70074341541719e-19,0.0388503047780496,0.0177777777777778,0,0,-7.58787626883298,-7.54902596405493,-7.58787626883298,1.03961499311941,64212.3144130404,1.70443327661572e-16
736,-7.69442444089528,0.532821028372971,-0.434115296476143,1.73362535621066e-09,1.04838853911136,61756.4870525293,3.50707117667702e-16,0.0472542580793005,0,0,0,-7.69442444089528,-7.64717018281598,-7.69442444089528,1.04838853911136,61756.4870525291,7.74259129032728e-16
737,-7.51805541171822,0.486642280152014,-0.436731620988821,1.28436491644274e-10,1.01654563172763,33209.723341485,7.81473651222263e-17,0.0164102413633569,0,0,0,-7.51805541171822,-7.50164517035486,-7.51805541171822,1.01654563172763,33209.723341485,6.45471330705681e-17
738,-8.03692936242964,0.510851600055181,-0.401486723065946,1.06758254010463e-10,1.04470045382008,911944.207065526,9.48007104916036e-17,0.0437298004933646,0,0,0,-8.03692936242964,-7.99319956193627,-8.03692936242964,1.04470045382008,911944.207065525,2.77272417988546e-16
739,-7.6145058246308,0.507893415394385,-0.378338654099778,4.46501597716623e-10,1.0524088759563,73687.075047397,-1.90000407382682e-17,0.0510816763919299,0,0,0,-7.6145058246308,-7.56342414823887,-7.6145058246308,1.0524088759563,73687.075047397,5.02019336595044e-17
740,-7.82744538463058,0.451495966649907,-0.415101396463868,4.47281928449497e-10,1.02267897510966,261374.575133071,2.19515763591163e-16,0.0224251465486595,0,0,0,-7.82744538463058,-7.80502023808192,-7.82744538463058,1.02267897510966,261374.57513307,9.5232463890069e-17
741,-7.2414181157461,0.546743502809355,-0.353816318377656,1.84386748709358e-11,1.04823398832834,4554.1433362245,7.16402246167844e-17,0.0471067759657846,0.0155555555555556,0,0,-7.2414181157461,-7.19431133978032,-7.2414181157461,1.04823398832834,4554.14333622449,1.0803086820172e-16
742,-7.7454792133748,0.47878611082858,-0.36434045809997,1.32933229007625e-10,1.04507059716826,4954.68408988728,-9.71445146547012e-17,0.0440842337687834,0,0,0,-7.7454792133748,-7.70139497960601,-7.7454792133748,1.04507059716826,4954.68408988729,1.67412380254935e-16
743,-7.973086818693,0.522596560237033,-0.375520390928291,2.47664946439945e-10,1.05686844763125,1411819.33629379,-2.72760209480478e-16,0.055310214796462,0,0,0,-7.973086818693,-7.91777660389654,-7.973086818693,1.05686844763125,1411819.3362938,7.34134975033385e-17
744,-7.63231125919417,0.522526961864517,-0.34346423348549,4.38939812660045e-12,1.02640695429816,64498.2467078975,-2.10757337508009e-16,0.0260642979891595,0.02,0,0,-7.63231125919417,-7.60624696120501,-7.63231125919417,1.02640695429816,64498.2467078976,6.76156661525182e-17
745,-8.17714766848121,0.521306731680509,-0.422533539454838,2.02235553673874e-09,1.03426525186682,1987504.20719296,-6.8463753185218e-16,0.0336912404469644,0,0,0,-8.17714766848121,-8.14345642803425,-8.17714766848121,1.03426525186682,1987504.20719298,1.96416956773267e-16
746,-7.83786357373203,0.504665889462481,-0.395156990170787,4.35823048099376e-10,1.04257046489078,41468.1734047337,-1.27984043116511e-17,0.0416862241975845,0,0,0,-7.83786357373203,-7.79617734953445,-7.83786357373203,1.04257046489078,41468.1734047337,1.71745334003819e-16
747,-7.65145594063394,0.502340112149981,-0.412709222401764,1.35373687192598e-10,1.03713478290187,167505.779430191,3.21116590108596e-17,0.0364617736104884,0,0,0,-7.65145594063394,-7.61499416702345,-7.65145594063394,1.03713478290187,167505.779430191,6.68215482946266e-17
748,-7.84181215439051,0.4687370092513,-0.341170447495374,1.10296843270889e-09,1.03913143477916,126445.224357305,-2.24619705551592e-16,0.0383851833019284,0,0,0,-7.84181215439051,-7.80342697108858,-7.84181215439051,1.03913143477916,126445.224357305,1.54506037593668e-16
749,-7.42414239815955,0.445547825997563,-0.353330759563384,2.90371507913082e-12,1.05593920894971,63669.947695053,2.56153123403793e-16,0.0544306148681315,0.0155555555555556,0,0,-7.42414239815955,-7.36971178329141,-7.42414239815955,1.05593920894971,63669.9476950529,2.32113710967812e-16
750,-7.69188053468716,0.491251146319516,-0.401821968430043,1.86358311960869e-10,1.0848272813666,104025.995349452,8.17247504237963e-17,0.0814204238492297,0,0,0,-7.69188053468716,-7.61046011083793,-7.69188053468716,1.0848272813666,104025.995349452,1.39117112891224e-16
751,-7.11540050693007,0.456662080826041,-0.40368385965547,5.29607889989689e-14,1.03265905643318,784.941055892691,7.74226362033738e-17,0.032136923418311,0.00111111111111111,0,0,-7.11540050693007,-7.08326358351176,-7.11540050693007,1.03265905643318,784.94105589269,8.59112164124869e-17
752,-7.21100117290904,0.466681839649295,-0.364835413289461,0.00382170519426124,1.00229051440119,966.959818322623,1.28292438401129e-16,0.00228789465306609,0,0,0,-7.21100117290904,-7.20871327825597,-7.21100117290904,1.00229051440119,966.959818322622,6.7534712390306e-17
753,-7.52510316666861,0.521617058655585,-0.328634238137921,1.73432259848665e-10,1.02521880943299,50718.2253272117,1.03497457517834e-16,0.0249043886571505,0,0,0,-7.52510316666861,-7.50019877801146,-7.52510316666861,1.02521880943299,50718.2253272116,1.05717903567084e-16
754,-7.761320047431,0.481942489022388,-0.358951996246956,1.58155857664411e-10,1.06061541085623,154450.261483204,1.24036583473399e-16,0.0588493078545885,0,0,0,-7.761320047431,-7.70247073957641,-7.761320047431,1.06061541085623,154450.261483204,6.23729463140105e-17
755,-7.66896402646551,0.497369745212095,-0.399487625384269,2.67560707399814e-11,1.04321617604845,50240.3089290548,2.18035466224996e-17,0.0423084138418796,0.0222222222222222,0,0,-7.66896402646551,-7.62665561262363,-7.66896402646551,1.04321617604845,50240.3089290548,6.29357677084386e-17
756,-7.88345053714468,0.509469511892687,-0.390411764097537,4.97211786637972e-10,1.03296861161568,1122076.36063964,2.09400398255689e-16,0.0324367875955929,0,0,0,-7.88345053714468,-7.85101374954909,-7.88345053714468,1.03296861161568,1122076.36063964,9.60728410406533e-17
757,-7.92011102605376,0.510053260674263,-0.384903714534844,2.30867689570398e-10,1.04620809602369,1592063.91499171,4.6499841014717e-16,0.0451721028995427,0,0,0,-7.92011102605375,-7.87493892315421,-7.92011102605375,1.04620809602369,1592063.9149917,1.40229263386379e-16
758,-7.87863766717667,0.497015313974799,-0.394657701694809,6.41448728976575e-11,1.02076859852987,77533.5097852895,6.49172074121099e-17,0.0205557672866534,0.01,0,0,-7.87863766717667,-7.85808189989002,-7.87863766717667,1.02076859852987,77533.5097852894,4.3144500318072e-17
759,-7.93830301419426,0.473418313122095,-0.413981312217444,2.84236518481564e-11,1.04888278704313,713197.267732059,-1.38777878078145e-16,0.0477247332003772,0.0166666666666667,0,0,-7.93830301419426,-7.89057828099388,-7.93830301419426,1.04888278704313,713197.26773206,1.64590563400679e-16
760,-7.68214823474196,0.477855054599253,-0.385859933599559,7.05960317625596e-10,1.04673683562777,81125.9200489823,3.31771647192151e-16,0.0456775361613621,0,0,0,-7.68214823474196,-7.6364706985806,-7.68214823474196,1.04673683562777,81125.9200489821,1.6213111100585e-16
761,-7.37178604323693,0.508768697689465,-0.397793663573124,1.37307761751217e-12,1.00746581358847,953.202075001283,-3.23969246491313e-17,0.0074379070535341,0.00555555555555556,0,0,-7.37178604323693,-7.3643481361834,-7.37178604323693,1.00746581358847,953.202075001284,9.7175354183163e-17
762,-7.75223766490337,0.55211074238634,-0.386258970386874,5.49480919682176e-11,1.06195230495436,120605.307394229,-1.02017160151667e-16,0.0601087684202294,0.0222222222222222,0,0,-7.75223766490337,-7.69212889648314,-7.75223766490337,1.06195230495436,120605.307394229,7.93356507032704e-17
763,-8.1793863721642,0.546209464530641,-0.349974717581816,1.99461281798548e-10,1.03711589671509,652329.237111497,-2.88657986402541e-17,0.036443680353835,0,0,0,-8.1793863721642,-8.14294269181036,-8.1793863721642,1.03711589671509,652329.237111498,6.1436195636983e-17
764,-7.50262320670819,0.527738156799651,-0.409813988507981,3.17883586364767e-11,1.04277177993982,27637.2510009796,1.09649943445965e-16,0.0418823242195907,0.0111111111111111,0,0,-7.50262320670819,-7.4607408824886,-7.50262320670819,1.04277177993982,27637.2510009795,1.03196772115331e-16
765,-7.77842993566131,0.506072196475433,-0.420780080415565,2.47708741971434e-10,1.04446326090487,1300926.39133744,6.08155501266891e-17,0.0435023984872344,0,0,0,-7.77842993566131,-7.73492753717408,-7.77842993566131,1.04446326090487,1300926.39133744,1.06862821061229e-16
766,-7.42597147944392,0.472086514733462,-0.417150820308664,7.89151814865605e-12,1.04780476358232,40357.1874439677,3.38494664396826e-16,0.0466966981046536,0.0188888888888889,0,0,-7.42597147944392,-7.37927478133927,-7.42597147944392,1.04780476358232,40357.1874439675,6.99055011408076e-17
767,-8.05197397923366,0.528901844696955,-0.365855611723432,4.60953239546849e-12,1.05148594907665,83415.1305591847,2.66391846853114e-16,0.0502042173518588,0.0166666666666667,0,0,-8.05197397923366,-8.0017697618818,-8.05197397923366,1.05148594907665,83415.1305591844,9.95249407578472e-17
768,-7.95803009897234,0.521996561711166,-0.379007114419271,4.61589387500313e-11,1.04067272243709,29302.6923144923,2.37287041867281e-16,0.0398669339480313,0.0233333333333333,0,0,-7.95803009897234,-7.91816316502431,-7.95803009897234,1.04067272243709,29302.6923144922,1.13759310613501e-16
769,-7.60859071283764,0.490298492980896,-0.403880086145088,5.2009980290316e-10,1.02066249342591,18053.0534128254,2.57494642891882e-16,0.0204517586461818,0,0,0,-7.60859071283764,-7.58813895419146,-7.60859071283764,1.02066249342592,18053.0534128254,6.69986828362291e-16
770,-7.60453491729726,0.485851235021878,-0.370702459344857,3.34493248719858e-11,1.05223433820102,250102.672648523,3.74931567274454e-16,0.0509158295199164,0.0255555555555556,0,0,-7.60453491729726,-7.55361908777734,-7.60453491729726,1.05223433820102,250102.672648522,1.13859539081002e-16
771,-7.94403650514645,0.5565404405852,-0.431346813797118,1.86208623325864e-10,1.04510577263118,3180166.23185007,1.53233907044618e-16,0.0441180737450168,0,0,0,-7.94403650514645,-7.89991843140143,-7.94403650514645,1.04510577263118,3180166.23185007,8.14549045497554e-17
772,-7.85860403710927,0.524691287998799,-0.47264731573637,2.03389228336104e-11,1.00376731554214,222764.53674828,8.3390084960734e-17,0.00376023530658295,0.0188888888888889,0,0,-7.85860403710927,-7.85484380180269,-7.85860403710927,1.00376731554214,222764.53674828,6.04262010798588e-17
773,-8.22325253415892,0.533629884113677,-0.431807569768036,2.16693294375101e-11,1.04419631181154,510980.472399329,8.99897440515613e-17,0.0432474942986356,0.0177777777777778,0,0,-8.22325253415892,-8.18000503986028,-8.22325253415892,1.04419631181154,510980.472399329,1.39672224403537e-16
774,-7.47899822654382,0.462187899781852,-0.381304403432813,9.08450876369915e-12,1.04927798162733,4811.36399302839,1.69000615970718e-16,0.0481022395468279,0.0122222222222222,0,0,-7.47899822654382,-7.43089598699699,-7.47899822654382,1.04927798162733,4811.36399302838,1.04764769390562e-16
775,-7.58515586822035,0.552488574587255,-0.376424335871161,7.18180277538158e-11,1.04519106341454,28771.5455312783,2.8233588306787e-16,0.0441996720580735,0.0211111111111111,0,0,-7.58515586822035,-7.54095619616227,-7.58515586822035,1.04519106341454,28771.5455312782,1.25177646026486e-16
776,-8.02757158087127,0.558352840479409,-0.374289975350124,4.15056563746555e-10,1.02375730925427,176251.455387975,1.45362117404741e-16,0.023479371753327,0,0,0,-8.02757158087127,-8.00409220911794,-8.02757158087127,1.02375730925427,176251.455387974,1.09171930754807e-16
777,-8.32094320941741,0.533248011814642,-0.4459140004972,3.3718089074059e-10,1.03613326261851,3756894.1832994,2.42090298425208e-16,0.0354956534257451,0,0,0,-8.32094320941741,-8.28544755599167,-8.32094320941741,1.03613326261851,3756894.1832994,1.64718017389401e-16
778,-7.96601452190038,0.550322234253066,-0.460633674668734,2.07228584288695e-10,1.03251428781542,1006665.47043325,3.07100024422703e-16,0.0319949604365137,0,0,0,-7.96601452190038,-7.93401956146386,-7.96601452190038,1.03251428781542,1006665.47043325,9.99509117447259e-17
779,-7.98037958612033,0.585148475947099,-0.343449642342951,1.30923133437451e-11,1.07166186209193,25277.1787342164,6.76372538224415e-16,0.0692105843472475,0.02,0,0,-7.98037958612032,-7.91116900177308,-7.98037958612032,1.07166186209193,25277.1787342163,8.67361737988404e-17
780,-7.65694013649822,0.52620778016497,-0.431964637545578,2.88844737186291e-11,1.02286428958347,31311.2452534682,2.4110343351443e-16,0.0226066602019335,0.0144444444444444,0,0,-7.65694013649822,-7.63433347629629,-7.65694013649822,1.02286428958347,31311.2452534681,9.97347941116771e-17
781,-7.43127916233326,0.539428764174081,-0.420744091366085,2.71986680859941e-11,1.02717437583515,32850.5036625562,-1.38777878078145e-16,0.0268114169861651,0.00888888888888889,0,0,-7.43127916233326,-7.4044677453471,-7.43127916233326,1.02717437583515,32850.5036625562,1.04438063135919e-16
782,-7.94813964289508,0.534457411624363,-0.409892025426367,1.27034265104392e-10,1.02162856673295,122290.430784116,2.23586581348122e-18,0.0213977463641829,0,0,0,-7.94813964289508,-7.9267418965309,-7.94813964289508,1.02162856673295,122290.430784116,5.37841376373965e-17
783,-7.74540919629346,0.525492870188634,-0.411235646461483,5.69329010273357e-11,1.04949975762585,11171.6678357676,1.83736128163877e-17,0.0483136292152824,0.0177777777777778,0,0,-7.74540919629346,-7.69709556707817,-7.74540919629346,1.04949975762585,11171.6678357676,5.82565167739897e-17
784,-7.59923765993589,0.523956822914426,-0.408879674697649,2.96792106242831e-11,1.03603391765833,16400.5561359731,3.52310773147716e-16,0.0353998669230538,0.0177777777777778,0,0,-7.59923765993589,-7.56383779301284,-7.59923765993589,1.03603391765833,16400.5561359731,2.07573156194327e-16
785,-7.7536478061222,0.584876881138688,-0.392764437505536,6.35817530312479e-11,1.06186400671312,11159.5281233477,-2.49553464312966e-16,0.0600256342073502,0.0166666666666667,0,0,-7.7536478061222,-7.69362217191484,-7.7536478061222,1.06186400671313,11159.5281233477,9.21947703365807e-17
786,-7.76196194499218,0.518974235469732,-0.387656211961398,4.12015051177307e-10,1.04380505397627,356713.781659658,5.18412473443024e-16,0.0428720054009226,0,0,0,-7.76196194499218,-7.71908993959126,-7.76196194499218,1.04380505397627,356713.781659656,4.78321086442672e-17
787,-7.91569229977875,0.494417854391884,-0.337441947717354,4.23224780610956e-11,1.05985418394627,346286.43719399,4.92168034722024e-16,0.0581313358992996,0.0244444444444444,0,0,-7.91569229977875,-7.85756096387945,-7.91569229977875,1.05985418394627,346286.437193988,7.29913814575175e-17
788,-7.63083370458488,0.445880825751159,-0.352905408001457,2.95214403742637e-11,1.04781273459775,132613.801280614,-5.42158910358618e-17,0.0467048785469765,0.0244444444444444,0,0,-7.63083370458488,-7.5841288260379,-7.63083370458488,1.04781273459775,132613.801280614,7.55260052029725e-17
789,-7.30686136027013,0.512507638380016,-0.401918379340093,3.14692814435478e-12,1.02959510140965,5011.81918507347,2.39037185107489e-16,0.0291628577496293,0.00666666666666667,0,0,-7.30686136027013,-7.2776985025205,-7.30686136027013,1.02959510140965,5011.81918507346,7.85791185206916e-17
790,-7.49413753284067,0.50571848514977,-0.373453229263349,1.30968999740113e-10,1.03710652121526,16990.4712958209,4.77025826247276e-16,0.0364346371672797,0,0,0,-7.49413753284066,-7.45770289567339,-7.49413753284066,1.03710652121526,16990.4712958208,1.43423082052705e-16
791,-7.30718827345332,0.515978973635138,-0.375352736299681,4.37368425880707e-10,1.03455638639713,14310.8341487307,1.54629395707515e-16,0.0339676697122281,0,0,0,-7.30718827345332,-7.27322060374109,-7.30718827345332,1.03455638639713,14310.8341487307,1.24121392176669e-16
792,-7.77598931181356,0.537071871406327,-0.307148610016286,5.67408101430562e-10,1.04756036840719,55495.8971710627,-7.82090441791499e-17,0.0464636852855588,0,0,0,-7.77598931181356,-7.729525626528,-7.77598931181356,1.04756036840719,55495.8971710627,1.56125112837913e-16
793,-7.48621564819992,0.52836016898081,-0.333317153443329,4.54498860249355e-11,1.0553717367445,40317.7296999477,4.81096644004235e-17,0.0538930392901405,0.0111111111111111,0,0,-7.48621564819992,-7.43232260890978,-7.48621564819992,1.0553717367445,40317.7296999477,8.04140704641693e-17
794,-7.80832073113957,0.516655649288448,-0.409283690225321,1.23103675421295e-10,1.05053545870241,194182.926914373,-2.72158838675472e-17,0.0492999640945634,0,0,0,-7.80832073113957,-7.759020767045,-7.80832073113957,1.05053545870241,194182.926914373,6.79105691434343e-17
795,-7.81637167796061,0.549001042012243,-0.347723306363065,5.75336539556296e-11,1.02706470853858,128796.266957583,6.1290478865001e-16,0.0267049319361248,0.0233333333333333,0,0,-7.81637167796061,-7.78966674602448,-7.81637167796061,1.02706470853858,128796.266957582,1.03297000582832e-16
796,-7.97831408800159,0.507753136366388,-0.397996865666632,6.67257063317414e-11,1.03669950950285,211676.979994599,1.2335811384724e-16,0.0360420847054157,0.0255555555555556,0,0,-7.97831408800159,-7.94227200329617,-7.97831408800159,1.03669950950285,211676.979994598,4.08006961549745e-17
797,-7.60584020307164,0.449048260863505,-0.43462611412882,2.65877344250182e-11,1.03891474009703,65263.7711467829,2.77077743465131e-16,0.0381765277252501,0.0177777777777778,0,0,-7.60584020307164,-7.56766367534639,-7.60584020307164,1.03891474009703,65263.7711467827,8.65819761565313e-17
798,-7.92432814360227,0.496513050370858,-0.404575049484524,1.86984884941086e-10,1.03718570962694,879253.802770184,-1.06087977908626e-17,0.0365109904178561,0,0,0,-7.92432814360227,-7.88781715318442,-7.92432814360227,1.03718570962694,879253.802770184,3.22581467710532e-17
799,-7.77188659365638,0.57012442981661,-0.459500267062871,1.73064754200212e-11,1.06048980482905,278036.773468519,4.25924727586057e-16,0.0587308788459004,0.0222222222222222,0,0,-7.77188659365638,-7.71315571481048,-7.77188659365638,1.06048980482905,278036.773468518,2.78265065310911e-16
800,-7.79142753807567,0.524472997543773,-0.393122724457873,9.90330641724556e-11,1.04508688378695,748474.33897235,2.92451248403343e-16,0.0440999339779088,0.0255555555555556,0,0,-7.79142753807567,-7.74732760409777,-7.79142753807567,1.04508688378695,748474.338972348,6.90959635186851e-17
801,-7.37582627890871,0.541119045017821,-0.44908659027005,1.0287244311641e-09,1.02720171505096,24248.1029618542,-1.94967498935562e-16,0.0268379369814432,0,0,0,-7.37582627890871,-7.34898834192727,-7.37582627890871,1.02720171505096,24248.1029618543,1.71579571538337e-16
802,-7.49554901723269,0.527747130392891,-0.433982023190828,5.71467650710477e-12,1.04516395785065,44096.3298791223,3.21471244685906e-16,0.0441728268232239,0.0155555555555556,0,0,-7.49554901723269,-7.45137619040947,-7.49554901723269,1.04516395785065,44096.3298791222,8.72604457826911e-17
803,-7.45041107639511,0.535877512651372,-0.425537372814837,3.81491822070334e-12,1.03458532918938,38964.9497024906,-1.64621402929141e-16,0.034000665214839,0.0122222222222222,0,0,-7.45041107639511,-7.41641041118027,-7.45041107639511,1.03458532918938,38964.9497024907,7.85636987564607e-17
804,-7.91681943286419,0.474210230964852,-0.399436298626219,1.23939263029306e-10,1.03856791417868,1005704.00790212,2.34257058195908e-16,0.0378426298112772,0,0,0,-7.91681943286419,-7.87897680305292,-7.91681943286419,1.03856791417868,1005704.00790212,1.44886032184112e-16
805,-7.33845870721218,0.497786825768093,-0.412241505237047,5.80368710313257e-10,1.02455501008206,26507.0508467587,2.60516916681139e-16,0.0242583215895825,0,0,0,-7.33845870721218,-7.31420038562259,-7.33845870721218,1.02455501008206,26507.0508467587,2.01806164371969e-16
806,-7.99107874526437,0.549023579369779,-0.417186390329339,5.26835249649317e-11,1.03362259256295,895789.925591226,1.07383238104022e-16,0.0330696621975076,0.0255555555555556,0,0,-7.99107874526437,-7.95800908306687,-7.99107874526437,1.03362259256295,895789.925591225,1.32779589792323e-16
807,-7.36545165307928,0.558995892437207,-0.38503263063789,4.20926188176659e-09,1.04267465336987,6775.67815433966,3.49843610870772e-16,0.0417882997471202,0,0,0,-7.36545165307928,-7.32366335333216,-7.36545165307928,1.04267465336987,6775.67815433965,2.00044456308588e-16
808,-8.02099263398455,0.485393716766191,-0.331868594301889,1.08206640721031e-10,1.04164100801101,1746486.72236421,-1.22926360448774e-16,0.0407973589381324,0,0,0,-8.02099263398455,-7.98019527504642,-8.02099263398455,1.04164100801101,1746486.72236421,5.13169753604517e-17
809,-7.95060321844913,0.534972399754114,-0.425527801664049,2.88243547235479e-10,1.07157270963878,1114716.97183805,-2.7228219678932e-16,0.0691273907019183,0,0,0,-7.95060321844913,-7.88147582774721,-7.95060321844913,1.07157270963878,1114716.97183805,8.74300631892311e-17
810,-7.65850169657906,0.515289134709695,-0.451747927853163,7.18716917021165e-10,1.03410869840818,34929.9063627103,-1.18547147407197e-16,0.0335397207361275,0,0,0,-7.65850169657906,-7.62496197584293,-7.65850169657906,1.03410869840818,34929.9063627103,6.40537006151792e-17
811,-7.90452512190635,0.501053846493007,-0.444709264894649,1.15207198310683e-10,1.05306719801419,861688.160639316,1.59378683090634e-16,0.0517062742523096,0,0,0,-7.90452512190635,-7.85281884765404,-7.90452512190635,1.05306719801419,861688.160639315,1.30667082092689e-16
812,-8.11536719267537,0.556358926613259,-0.411509438088098,3.22137635668787e-10,1.0307773247294,765725.434177801,2.22784753608115e-16,0.0303130705816083,0,0,0,-8.11536719267537,-8.08505412209376,-8.11536719267537,1.0307773247294,765725.4341778,2.27117707356999e-16
813,-7.5984822801409,0.54490887402912,-0.352796438381614,1.70260735629112e-10,1.03634289164648,65282.7404486631,-1.55677939675216e-16,0.0356980534632687,0,0,0,-7.5984822801409,-7.56278422667763,-7.5984822801409,1.03634289164648,65282.7404486632,7.47550169914272e-17
814,-7.6554059542433,0.587576204388346,-0.37088575283547,7.19260197640824e-11,1.04164473810084,374630.252549723,4.78922457247677e-16,0.0408009390943057,0.0222222222222222,0,0,-7.6554059542433,-7.61460501514899,-7.6554059542433,1.04164473810084,374630.252549721,5.95572973654473e-16
815,-7.7560699575857,0.506203364079941,-0.390413796238381,4.97512573594372e-10,1.05033036333202,329903.107496497,-2.17788749997302e-16,0.0491045596156622,0,0,0,-7.7560699575857,-7.70696539797003,-7.7560699575857,1.05033036333202,329903.107496498,9.19179373818728e-17
816,-7.84327615367962,0.49337980461227,-0.461040471261095,1.17808981748335e-10,1.04249389498057,352907.956142132,1.54814432878286e-17,0.0416158155015757,0,0,0,-7.84327615367962,-7.80166033817805,-7.84327615367962,1.04249389498057,352907.956142132,4.59354776438659e-17
817,-7.82790148661221,0.4915070089341,-0.422821863322105,7.26952382475618e-11,1.0152433326651,538651.335137128,4.83502127224256e-16,0.0151283039886899,0.0233333333333333,0,0,-7.8279014866122,-7.81277318262352,-7.8279014866122,1.0152433326651,538651.335137126,1.39198066653437e-16
818,-7.97974918382255,0.482765536844341,-0.393945751384776,2.84075542203869e-10,1.04342490444147,58161.8002754079,-2.29384412698942e-16,0.0425076398895242,0,0,0,-7.97974918382255,-7.93724154393303,-7.97974918382255,1.04342490444147,58161.800275408,9.90500602062985e-17
819,-7.7945442493169,0.533610906207751,-0.415407886427194,2.34616656545423e-10,1.03184709390718,178450.558873092,-2.02453794469667e-16,0.0313504887303522,0,0,0,-7.7945442493169,-7.76319376058654,-7.7945442493169,1.03184709390718,178450.558873092,1.72435368453152e-16
820,-7.42990905855458,0.56882177196193,-0.44515340656213,8.64907319499248e-11,1.03698043639928,87416.0441437626,2.32653402715894e-16,0.0363125043743261,0.0211111111111111,0,0,-7.42990905855458,-7.39359655418025,-7.42990905855458,1.03698043639928,87416.0441437625,1.95468159405434e-16
821,-7.98660612390264,0.501701879774431,-0.434868918117954,1.38220175783831e-10,1.0200469945017,1889674.84247833,7.04467348653124e-16,0.0198486985523921,0,0,0,-7.98660612390264,-7.96675742535024,-7.98660612390264,1.0200469945017,1889674.84247832,2.85868936547276e-16
822,-7.91065094672711,0.517942221187668,-0.388577861341641,2.11338058279066e-10,1.05487649674205,80709.749333543,7.61736353006705e-17,0.0534236903799179,0,0,0,-7.91065094672711,-7.85722725634719,-7.91065094672711,1.05487649674205,80709.7493335429,1.45192499998201e-16
823,-7.81406054726185,0.514498362392517,-0.396873028777566,1.7568107935394e-10,1.0203781923289,1159033.79667256,-2.50972082622209e-16,0.0201733353589821,0,0,0,-7.81406054726185,-7.79388721190287,-7.81406054726185,1.0203781923289,1159033.79667256,7.44065303198088e-16
824,-7.7081297058744,0.496337881967801,-0.40430798265557,7.33486486484196e-11,1.0361390387564,11353.6758373667,1.57651669496772e-16,0.0355013281533875,0.0222222222222222,0,0,-7.7081297058744,-7.67262837772101,-7.7081297058744,1.0361390387564,11353.6758373667,4.9158208368125e-17
825,-7.67836377780941,0.494987826188409,-0.39508424228351,6.70336649371071e-11,1.04075794572944,23483.224598105,2.3888298746518e-16,0.03994923804748,0.0177777777777778,0,0,-7.67836377780941,-7.63841453976193,-7.67836377780941,1.04075794572944,23483.224598105,1.51052010405945e-16
826,-7.6739492581092,0.506584551696583,-0.365690862989886,1.98100447512406e-09,1.02398131445125,653567.183488227,2.58558606623814e-16,0.0236980420987797,0,0,0,-7.6739492581092,-7.65025121601042,-7.6739492581092,1.02398131445125,653567.183488226,5.47710025481744e-17
827,-7.46357108146815,0.483383735201908,-0.38808718639242,1.16791401868478e-11,1.04305951294634,9982.10518950005,5.03732857895203e-16,0.0421581583861395,0.02,0,0,-7.46357108146815,-7.42141292308201,-7.46357108146815,1.04305951294634,9982.1051895,3.29828756899057e-16
828,-8.04560632988076,0.528609092947113,-0.384502838702572,2.99557412683261e-09,1.05716210330229,82805.6598418873,-2.78480942010143e-17,0.0555877484950595,0,0,0,-8.04560632988076,-7.9900185813857,-8.04560632988076,1.05716210330229,82805.6598418873,1.37266741183516e-16
829,-7.5762682479444,0.525093328183785,-0.414110754089983,3.32792800824727e-11,1.05508154623821,358811.657015427,4.59539813609429e-16,0.0536180423152262,0.0233333333333333,0,0,-7.57626824794439,-7.52265020562917,-7.57626824794439,1.05508154623821,358811.657015425,2.32589796188441e-16
830,-7.88892936118852,0.531114743066179,-0.395356879899325,4.58695549723974e-10,1.05281482137147,31339.9259804237,8.28349734484214e-17,0.051467328066128,0,0,0,-7.88892936118852,-7.83746203312239,-7.88892936118852,1.05281482137147,31339.9259804237,9.03868029805071e-17
831,-7.56084989281603,0.48422484490678,-0.399844945942676,4.25744147536478e-11,1.04949722871026,18126.4849582404,4.48406743834716e-17,0.048310887024993,0.00555555555555556,0,0,-7.56084989281603,-7.51253900579104,-7.56084989281603,1.04949722871026,18126.4849582404,8.88486814984743e-17
