"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",8,5,15,17.1526855282447,12.2971353425091,16.9759546749715,23.0900333134668,2.15268552824473,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,6,15,11.9452268608311,8.63884966376972,11.8256809382512,16.1308240820996,-3.05477313916891,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,7,15,16.6584531945994,11.2108296732152,16.4279475424508,23.4751739930267,1.65845319459942,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,8,15,13.451394044355,9.52910901397579,13.3211913892203,18.2096282720924,-1.54860595564496,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,9,15,17.1129648365051,11.9234155999334,16.8831525391501,23.5392894882617,2.11296483650511,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,1,15,16.0520142661578,11.169993181395,15.8888437044717,21.9555743472621,1.05201426615776,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,2,15,16.1419996756552,10.0545722687497,15.6233446156159,25.3906207276729,1.14199967565521,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,3,15,11.8646172414142,8.47785917698883,11.8478755415806,15.6697778507757,-3.13538275858581,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,4,15,12.3846750597247,8.8627278988623,12.2640647480321,16.4543664797291,-2.61532494027527,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,5,15,19.0049130486547,13.631157355168,18.8648000729413,25.38064072549,4.00491304865468,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,6,15,14.4448412349702,10.2890287454165,14.2729835590253,19.5997950027011,-0.555158765029848,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,7,15,12.7923471297636,9.23111759439147,12.6800749173488,17.0573314790146,-2.20765287023639,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,8,15,11.9267865979206,8.65555815969458,11.8771403139025,15.7516647964911,-3.07321340207941,1
"S2_DYNAMIC_FIXED_GAMMA_T100",9,9,15,18.4855195054435,13.1642970762461,18.2171389046412,24.9263832170512,3.48551950544352,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,1,15,16.6183619918638,11.4443862860934,16.3342548552214,22.9872426085477,1.61836199186383,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,2,15,13.6318090831732,9.9494097000581,13.5621256954876,17.9539822165715,-1.36819091682682,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,3,15,11.2377480010354,8.31605547206841,11.1574060824771,14.6229429882101,-3.76225199896456,0
"S2_DYNAMIC_FIXED_GAMMA_T100",10,4,15,15.6534660466245,10.9819271733429,15.5224865461162,21.3903316237204,0.653466046624461,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,5,15,13.0684503878025,9.50184893968057,12.9448998084676,17.3026581628446,-1.93154961219747,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,6,15,16.969753235956,11.9049790771234,16.7176686848552,23.1848570977906,1.96975323595601,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,7,15,19.3323565294498,13.5070878370001,18.9883770859066,26.4250395909887,4.33235652944982,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,8,15,15.7299335177004,11.0866209296169,15.6088113771928,21.3973366208804,0.729933517700408,1
"S2_DYNAMIC_FIXED_GAMMA_T100",10,9,15,12.8531741128121,9.11136955259462,12.6875592674373,17.5332812351381,-2.14682588718786,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,1,15,13.7245893370832,9.75142665078404,13.5910489072148,18.5718810087592,-1.27541066291684,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,2,15,16.0790744669182,11.641068598849,15.9587915733063,21.3618853842792,1.0790744669182,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,3,15,15.0343797976899,10.1751741659968,14.7684418441174,21.3211198282594,0.0343797976899349,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,4,15,20.2449429633653,14.1768788249398,19.9470038039876,27.872140529874,5.24494296336533,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,5,15,18.1400916789042,13.0999545844897,17.9574373591243,24.3926990268763,3.1400916789042,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,6,15,13.794510605621,10.1242227219807,13.6557616613555,18.0644773265913,-1.20548939437898,1
