"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,9.47452349012203,2.6119206097188,7.36748908556456,29.1945701799022,-5.52547650987797,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,8.6242589293701,3.10389081848938,7.1999778027824,22.5747124384633,-6.3757410706299,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,15,11.117569360043,4.26660285539411,9.54773580508796,27.214113575465,-3.88243063995703,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,17.0013832831916,4.23264952491342,14.1310521098327,46.1225864271279,2.00138328319162,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,12.287382269199,5.17249409787684,10.8346596007217,27.9850178625958,-2.71261773080103,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,18.3146473281835,5.67515559479804,15.5317739477998,46.9392086954778,3.31464732818348,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,19.9144904996346,6.05919187521247,17.2176333302854,47.7955337267618,4.91449049963465,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,15.9054111032892,3.18889788013402,12.8928072669947,46.3973792094432,0.905411103289232,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,31.565977755769,14.1323762019901,29.0833151188967,64.3938611550414,16.565977755769,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,23.7105290648826,8.67291615091469,20.8777010283226,55.8150870804708,8.71052906488263,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,21.7627369747937,7.9903682833202,19.4288230336096,48.9150468031124,6.7627369747937,1,"stable",TRUE,TRUE
