"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,0.0280119241761811,-1.00286812235858,-1.39823946823768,-1.01259410163392,-0.596131822811892,-1.03088004653476,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,-0.606689527104399,-1.70412744462167,-2.09214150364241,-1.7107251780851,-1.28680580169059,-1.09743791751727,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,-0.0478221260933513,-1.10777521762105,-1.4739148367512,-1.11930990603499,-0.700652140778707,-1.0599530915277,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,-0.0980044213865918,8.31286725289354,5.36206317052232,8.35617004947445,11.0477072313367,8.41087167428013,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,0.493058441165461,-0.561689222238293,-0.933579652028957,-0.574231805817988,-0.163233371109139,-1.05474766340375,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,0.578965888306233,-0.359148699395842,-0.718201934900233,-0.369877512016706,0.0345560639064661,-0.938114587702076,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,-0.749369896871524,-1.8919866459701,-2.30056599473107,-1.89516879002504,-1.46029623372941,-1.14261674909858,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,0.409684428210446,-0.577467377218298,-0.963896812915995,-0.585012594800067,-0.166559572925097,-0.987151805428744,0,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,-0.00783471040245526,-1.10780452346969,-1.49311929930805,-1.11709326456697,-0.698183595980822,-1.09996981306724,0,"stable",TRUE,TRUE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,6.90626159091835,41573.7954731389,28406.7640513933,41567.5768458942,54735.8439287709,41566.889211548,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,6.75363269831946,41573.6543152766,28406.6009294356,41567.5103821906,54735.7132711376,41566.9006825783,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,-56.3485182672655,-332591.491559497,-437887.601556496,-332542.247163748,-227254.527752164,-332535.143041229,0,"numerical_instability",FALSE,FALSE
