"scenario","rep","sampler","baseline_analysis_status","fit_file","beta0_bias","beta1_bias","beta2_bias","beta0_rmse","beta1_rmse","beta2_rmse","beta0_coverage95","beta1_coverage95","beta2_coverage95","ess_per_sec_beta0","ess_per_sec_beta1","ess_per_sec_beta2","rhat","baseline_logrisk_bias","baseline_logrisk_rmse","baseline_logrisk_coverage95","loglambda_bias","loglambda_rmse","loglambda_coverage95","ppc_mean_bias","ppc_mean_rmse","ppc_coverage90","ppc_coverage95","observed_zero_prop","predicted_zero_prop","logkappa_eta_cor_mean","logkappa_eta_abs_cor_mean","logkappa_eta_cor_sd","logkappa_eta_slope_mean"
"S2","rep11","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep11.rds",-0.0102506953124797,-0.00874317509345446,-0.00103082152369699,0.0136612052182745,0.0134115561558834,0.00972001570226713,1,1,1,2.3707210168335,1.14431312969215,1.18117873840053,NA,-0.0102506953124797,0.0228197341588665,1,3.49874450399233e-17,0.0383785799533562,0.99,-0.102642222222221,62.7411134635017,0.916666666666667,0.956666666666667,0,0,-0.00421064969624455,0.0266701386653459,0.0333360542009506,-0.00137357605320613
"S2","rep12","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep12.rds",0.00873064449036409,-0.0077559987871651,-0.00821885361611463,0.0126392424713764,0.0127605069551417,0.0126330211376794,1,1,1,11.4366373128692,3.97795866073089,4.44962991348016,NA,0.00873064449036417,0.0235041018355926,1,-4.01530660572765e-17,0.045135797438734,0.933333333333333,-0.435781111111112,80.7467924275565,0.931111111111111,0.964444444444444,0,0,-0.0084572954601232,0.0274025631620999,0.0330163129358916,-0.00292498275284918
"S2","rep13","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep13.rds",0.00371720623886329,0.0103510550033257,0.0144660967673501,0.0100354890636392,0.0146967494863601,0.0176544505990265,1,1,1,7.83449281769764,2.44156038688122,3.19619390993264,NA,0.00371720623886328,0.0243288552772755,1,4.09703135615145e-17,0.0491935717958201,0.944444444444444,-0.340025555555557,66.7917789224675,0.926666666666667,0.963333333333333,0,1.11111111111111e-06,-0.00162169395748377,0.0274457448105838,0.0343591545970998,-0.000427675685262117
"S2","rep14","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep14.rds",0.00397553920997917,0.00898671928072081,-0.00205944654883666,0.00979782165739991,0.0131084665642432,0.00926518608259451,1,1,1,7.33645562104602,3.35655969388481,3.73313082768737,NA,0.00397553920997915,0.0239646251522438,0.974444444444444,4.93817949494731e-17,0.037900192538298,0.978888888888889,0.386205555555556,79.090457469835,0.914444444444444,0.958888888888889,0,3.33333333333333e-06,0.0168234093298763,0.03028425066353,0.0334470700962502,0.00612719621306334
"S2","rep15","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep15.rds",0.00726929987212555,0.00826657935949215,-0.00305322370561117,0.0118286709361439,0.0124848873036464,0.0100365614129299,1,1,1,7.18467635701166,3.51095665393061,3.38170969713547,NA,0.00726929987212549,0.0255386916736404,1,-2.92975520387194e-18,0.0474547437142931,0.916666666666667,-0.0663611111111125,66.3710387728044,0.923333333333333,0.956666666666667,0,0,0.00745688653575416,0.0277002733658127,0.0340532992149493,0.00254255262734379
"S2","rep16","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep16.rds",0.0113310063606218,0.0113298658247922,0.00607119773341724,0.0146085689851235,0.0151007123677331,0.0110445715645671,1,1,1,6.10197696324129,3.38942401512926,4.44258854193398,NA,0.0113310063606218,0.0430699586149981,0.763333333333333,2.43015484279062e-17,0.0477252985552566,0.953333333333333,-0.992366666666668,67.7878765738306,0.922222222222222,0.958888888888889,0,0,0.00711800769175197,0.0272482849766159,0.0334431413329976,0.00284287291340339
"S2","rep17","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep17.rds",-0.010116917532295,0.0103454873094667,0.00240866059887934,0.0136645482103489,0.0143926433594908,0.0101035414773355,1,1,1,6.65120404008559,3.71930117271986,3.79798234461806,NA,-0.0101169175322951,0.0264538928192633,1,1.8052688973332e-17,0.0554808659847538,0.89,-0.279920000000003,57.9771141168843,0.918888888888889,0.961111111111111,0,0,0.00254020793714458,0.0267278111859606,0.0330758165647941,0.000989947108330908
"S2","rep18","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep18.rds",-0.0167308796807615,0.00387898513953799,0.00594219200265561,0.0190660290219101,0.0109346889648388,0.0112871819432912,1,1,1,6.71988439597042,2.97404587764971,3.34298140800073,NA,-0.0167308796807614,0.0251800765699204,0.938888888888889,-1.17652801081805e-17,0.0343792112402926,0.998888888888889,0.722627777777773,76.5804222080073,0.914444444444444,0.958888888888889,0,0,-0.00253339182154,0.0271079549533627,0.0340290230214857,-0.000823017775095969
"S2","rep19","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep19.rds",-0.00777379207133455,0.00650966180710455,-0.013979735254724,0.0121731959323967,0.0121642787526324,0.0171572037484891,1,1,1,6.88772263545369,2.77967910959698,3.7220805712398,NA,-0.00777379207133465,0.0350675953522297,0.885555555555556,1.55431223447522e-17,0.0546304286285343,0.954444444444444,0.854728888888889,40.7797080164197,0.918888888888889,0.965555555555556,0,0,0.000641965128880786,0.026843281077074,0.0335289766552358,0.000361321095869245
"S2","rep20","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep20.rds",-0.00913284792412394,0.015830949745028,-0.0118859697445266,0.0134724878061657,0.0191994786106416,0.0156931582078814,1,1,1,2.57132529261191,1.02975283765738,1.57167780368392,NA,-0.00913284792412398,0.0383072134968715,0.933333333333333,-3.9428337138424e-17,0.047790316886177,0.971111111111111,0.194104444444446,50.587917615573,0.925555555555556,0.966666666666667,0,2.22222222222222e-06,-0.00203180131966476,0.0262381890596783,0.0328496324949427,-0.000592671795943041
